rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/the_amazing_spider_man,David Kaplan,FALSE,Kaplan vs. Kaplan,Rotten,,7/2/2012,"This overlong, hackneyed version of the Spider Man franchise is a bore."
m/the_amazing_spider_man,Liam Lacey,TRUE,Globe and Mail,Fresh,4-Mar,7/2/2012,"More honourable than ""amazing,"" the latest reboot of the Spider-man franchise brings Marvel Comics web-slinging super-hero down to earth, in a mostly satisfactory way."
m/the_amazing_spider_man,Jeanne Kaplan,FALSE,Kaplan vs. Kaplan,Rotten,,7/2/2012,It appears that Hollywood is having a severe drought when it comes to original ideas.
m/the_amazing_spider_man,Peter Rainer,TRUE,Christian Science Monitor,Fresh,B,7/2/2012,The whiz-bang stuff doesn't kick in until the Peter-Gwen relationship (which is the best thing in the movie) is firmly established.
m/the_amazing_spider_man,J. R. Jones,TRUE,Chicago Reader,Fresh,,7/2/2012,"This fourth installment is a complete reboot, returning to the web-slinger's creation story, and Garfield, more than any other factor, contributes to the sense of a darker vision along the lines of The Dark Knight."
m/the_amazing_spider_man,Lawrence Toppman,FALSE,Charlotte Observer,Fresh,3.5/4,7/2/2012,Did we need another Spider-Man this quickly? Debatable. But if you wanted a new interpretation -- especially one where story and action stay in the right balance -- this is it.
m/the_amazing_spider_man,Mark Dujsik,FALSE,Mark Reviews Movies,Rotten,1.5/4,7/2/2012,[I]t's almost as if director Marc Webb is himself bored with the material.
m/the_amazing_spider_man,Joe Lozito,FALSE,Big Picture Big Sound,Fresh,4-Mar,7/2/2012,"It's a tribute to the enduring strength of the wall-crawling superhero that this redundant origin story is as good as it is. Well, that and Andrew Garfield's excellent performance as the title."
m/the_amazing_spider_man,Glenn Kenny,TRUE,MSN Movies,Fresh,5-Mar,7/2/2012,"... if you're not sick of superhero movies by now, this is a relatively decent one."
m/the_amazing_spider_man,Jim Slotek,FALSE,Jam! Movies,Fresh,5-Apr,7/2/2012,"It accepts that there are thousands of people in Hollywood who can wield CGI like Harry Potter's wand, so why not put the next chapter of Spider-Man in the hands of someone who's more comfortable with humans than with computers?"
m/the_amazing_spider_man,Mary F. Pols,TRUE,TIME Magazine,Fresh,,7/2/2012,"None of this is new to us, but Garfield and Webb make it feel convincingly fresh and exciting."
m/the_amazing_spider_man,Joe Williams,TRUE,St. Louis Post-Dispatch,Fresh,4-Apr,7/2/2012,"From the first image of sensory awakening to the final acceptance of adult responsibility, it pulses with the warm blood of a very human hero."
m/the_amazing_spider_man,Matt Bochenski,TRUE,Little White Lies,Fresh,5-Apr,7/2/2012,Sam who?
m/the_amazing_spider_man,Frank Swietek,FALSE,One Guy's Opinion,Fresh,B-,7/2/2012,"While the Big Moments might disappoint, the more intimate ones...are surprisingly strong, thanks to Garfield's deft performance. He makes the movie worth watching."
m/the_amazing_spider_man,Stephen Silver,FALSE,EntertainmentTell,Rotten,2.5/5,7/2/2012,A reasonably competent superhero film that nevertheless has just about no reason to exist
m/the_amazing_spider_man,Michael Phillips,TRUE,Chicago Tribune,Fresh,4-Mar,7/2/2012,The nerve-racking duality of his character's situation is all there in Garfield's face and body language.
m/the_amazing_spider_man,Joe Neumaier,TRUE,New York Daily News,Fresh,5-Apr,7/2/2012,"Director Marc Webb's action-adventure is grounded in a recognizable reality, but is also full of thrills. It's dark and mysterious, but doesn't skimp on fun."
m/the_amazing_spider_man,JimmyO,FALSE,JoBlo's Movie Network,Fresh,10-Aug,7/2/2012,"While THE AMAZING SPIDER-MAN occasionally feels slightly repetitious and drawn out, it is still an impressive film thanks to Webb's unique take on the already familiar legend of SPIDER-MAN."
m/the_amazing_spider_man,MaryAnn Johanson,FALSE,Flick Filosopher,Rotten,,7/2/2012,The Amazing Spider-Man? That's a stretch. More like the Halfhearted Spider-Man. The Just-Sorta-There Spider-Man. The Familiar Spider-Man.
m/the_amazing_spider_man,Prairie Miller,FALSE,NewsBlaze,Fresh,,7/2/2012,"What does amaze along the way, with comical pit stops like Peter's sudden yen for pigging out on quite frozen mac and cheese, is the distraught young male world of powerless patriarchs and bad dad role models. Sometimes I feel like a fatherless child."
m/the_amazing_spider_man,Julian Roman,FALSE,MovieWeb,Fresh,5-Mar,7/2/2012,"The Amazing Spider-Man has its good points, the primary leads and romance, but lacks fluidity and presence of a great villain."
m/the_amazing_spider_man,Steven D. Greydanus,FALSE,Decent Films Guide,Rotten,C+,7/2/2012,"Bungles who Spider-Man is, where he's coming from. This isn't the only problem … but, for me, it's the most intractable, because it undermines the hero's moral center."
m/the_amazing_spider_man,Andrew L. Urban,FALSE,Urban Cinefile,Fresh,,7/2/2012,"It's escapist entertainment that doesn't warrant too much scrutiny; it is what it is, a paperback comic given a hard cover"
m/the_amazing_spider_man,Louise Keller,FALSE,Urban Cinefile,Fresh,,7/2/2012,"With startling visual effects giving a wondrous sense of freedom, I felt as though I was flying in some of the sequences in which Spider-Man swings his way through New York's skyscrapers like a trapeze artist on speed"
m/the_amazing_spider_man,Mark Bell,FALSE,Film Threat,Fresh,5-Mar,7/2/2012,"I mostly had a good time, though I don't know that it'll stand up to repeat viewings; something tells me the issues I've got with it would only get worse if I see it again..."
m/the_amazing_spider_man,Stephen Whitty,TRUE,Newark Star-Ledger,Fresh,4-Mar,7/2/2012,"If you think you've seen this all before - you have. Yet you haven't seen it quite like this - so shiny, so spectacular, so literally ""Amazing."""
m/the_amazing_spider_man,Eric D. Snider,FALSE,EricDSnider.com,Fresh,,7/3/2012,"I think a viewer who hasn't seen any of the other Spidey movies, who is disposed to enjoying this sort of thing at all, would find this one perfectly serviceable. The problem is that few such people exist."
m/the_amazing_spider_man,Jim Schembri,FALSE,3AW,Rotten,5-Feb,7/3/2012,"In what appears to be an attempt to redefine movie mediocrity, the Spider-Man saga comes in for a half-hearted retelling so pedestrian it often has trouble distinguishing itself from the 2002 Sam Raimi film we're all supposed to have forgotten about."
m/the_amazing_spider_man,Tim Brayton,FALSE,Antagony & Ecstasy,Rotten,10-May,7/3/2012,"Not that it's made at any particular level of incompetence, but that it's made with absolutely no inspiration whatsoever."
m/the_amazing_spider_man,Kevin Carr,FALSE,Fat Guys at the Movies,Fresh,5-Mar,7/3/2012,"The biggest problem with The Amazing Spider-Man is that the entire first hour of the film is achingly familiar... However, there are some nice improvements"
m/the_amazing_spider_man,Rebecca Murray,FALSE,About.com,Fresh,B-,7/3/2012,"For a film that claimed to be all about telling the untold story of the origin of Spider-Man, The Amazing Spider-Man is surprisingly shallow."
m/the_amazing_spider_man,Dana Stevens,TRUE,Slate,Rotten,,7/3/2012,This might be a fun summer blockbuster if only it even remotely needed to exist.
m/the_amazing_spider_man,Luke Buckmaster,FALSE,The Daily Review/Crikey,Rotten,,7/3/2012,"The Amazing Spider-Man is as much a contract as it is a movie, filled out, signed and delivered in front of our eyes."
m/the_amazing_spider_man,Rich Phippen,FALSE,Sky Cinema,Rotten,,7/3/2012,The flair and depth of Raimi's first two efforts highlight exactly how amazingly mediocre this Spider-Man is.
m/the_amazing_spider_man,John Beifuss,FALSE,"Commercial Appeal (Memphis, TN)",Rotten,4-Feb,7/3/2012,"A conventional superhero 'reboot' with none of the comic-book snap and Pop Art pop that made Raimi's first two Spider-Man films such, um, marvels."
m/the_amazing_spider_man,James Verniere,FALSE,Boston Herald,Fresh,B+,7/3/2012,"Does the world need a 'Spider-Man' reboot five years after Sam Raimi's 'Spider-Man 3'? No. Does Sony Corporation need to lift its stock price? Yes. Swing, Spidey swing!"
m/the_amazing_spider_man,Christopher Orr,TRUE,The Atlantic,Fresh,,7/3/2012,"The Amazing Spider-Man is considerably more fun-and, yes, even touching-than so premature a reboot had any right to be."
m/the_amazing_spider_man,Josh Bell,FALSE,Las Vegas Weekly,Rotten,2.5/5,7/3/2012,"By the time the climactic battle turns out to be yet another showdown atop a huge skyscraper, it's clear that the movie doesn't have a single original idea going for it."
m/the_amazing_spider_man,Peter Keough,FALSE,Boston Phoenix,Rotten,4-Feb,7/3/2012,"At least the supporting cast know who they are, with strong showings by Martin Sheen, Sally Field, and Denis Leary."
m/the_amazing_spider_man,Joshua Rothkopf,TRUE,Time Out,Rotten,5-Mar,7/3/2012,"On the whole, it's passable stuff, a surprise, given how mechanical the masked character seemed."
m/the_amazing_spider_man,Leonard Maltin,FALSE,leonardmaltin.com,Rotten,,7/3/2012,"There's nothing inherently wrong with The Amazing Spider-Man, but in the immortal words of Yogi Berra, it's déjà vu all over again."
m/the_amazing_spider_man,Beth Accomando,FALSE,KPBS.org,Fresh,10-Jun,7/3/2012,The Amazing Spider-Man reminds me a lot of Let Me In (the American remake of the exquisite Swedish vampire film Let the Right One In) -- neither one's a bad movie yet both are rather unnecessary.
m/the_amazing_spider_man,Laremy Legel,TRUE,Film.com,Rotten,C,7/3/2012,"If you've seen half a dozen superhero films, and the box office results suggest you have, then you've also seen what ""The Amazing Spider-Man"" has to offer."
m/the_amazing_spider_man,Neil Rosen,FALSE,NY1-TV,Rotten,,7/3/2012,It's still all too familiar. And that's basically my gripe here and it's a big one. I don't want to see this same story again.
m/the_amazing_spider_man,Brandon Judell,FALSE,CultureCatch,Fresh,,7/3/2012,"Astutely cast, soundly directly, and penned by a bevy of screendom's top writers, this actioner swings from effective drama to endearing teen romance to campy monster brawls, all in glorious 3-D."
m/the_amazing_spider_man,Rob Humanick,FALSE,Projection Booth,Fresh,B-,7/3/2012,"While it's a breezy and enjoyable two hours, unlike the best of this still burgeoning genre, there's almost nothing to take home with you after the lights go up."
m/the_amazing_spider_man,Tom Charity,TRUE,CNN.com,Fresh,,7/3/2012,"At 28, Garfield's slightly older than Maguire was when he played Peter Parker in 2002, but his combination of fresh-faced innocence, nervous agitation and wry humor is immediately appealing."
m/the_amazing_spider_man,S. Jhoanna Robledo,FALSE,Common Sense Media,Fresh,5-Apr,7/3/2012,Action-packed series reboot has lots to offer Spidey fans.
m/the_amazing_spider_man,Gary Wolcott,FALSE,Tri-City Herald,Fresh,4.5/5,7/3/2012,"This is what Spider-Man should have been all along. It's a little slow early. It's slow late. The middle, however, is packed with action, humor and fun."
m/the_amazing_spider_man,Jeremy Wheeler,FALSE,TV Guide,Rotten,4-Feb,7/3/2012,The Amazing Spider-Man is one confused mixed bag of a superhero movie.
m/the_amazing_spider_man,Linda Cook,FALSE,"Quad City Times (Davenport, IA)",Fresh,3.5/4,7/3/2012,I don't know that this re-boot was necessary. But it certainly has legs.
m/the_amazing_spider_man,Jon Niccum,FALSE,Kansas City Star,Rotten,4-Feb,7/3/2012,The movie's first act simply curls up in the corner as if Parker were bitten by a radioactive sloth.
m/the_amazing_spider_man,Bob Mondello,TRUE,NPR,Fresh,,7/3/2012,"Here comes another Spider-dude: This Andrew Garfield guy. So he'd better be really something, right? Well, as it happens, he is."
m/the_amazing_spider_man,Kevin McCarthy,FALSE,NerdTears.com,Fresh,5-Mar,7/3/2012,The Amazing Spider-Man succeeds as a great love story but ultimately fails as a super hero flick. Should you see the film in 2D? 3D? or 3D IMAX? Click for full review!
m/the_amazing_spider_man,Brian Tallerico,FALSE,HollywoodChicago.com,Rotten,2.5/5,7/3/2012,"Isn't awful enough to be truly memorable but it certainly doesn't offer anything new, trudging through most of the same plot details that Sam Raimi covered with personality and style in his trilogy."
m/the_amazing_spider_man,Mathew DeKinder,FALSE,Suburban Journals of St. Louis,Fresh,5-Apr,7/3/2012,"But even though the Spider-Man franchise lifecycle moves at a speed that would impress fruit flies, at least quality hasn't been sacrificed in the name of expediency."
m/the_amazing_spider_man,Brian Orndorf,FALSE,BrianOrndorf.com,Rotten,C+,7/3/2012,"Much of The Amazing Spider-Man has been seen before, in a better film with a more delirious director, making this unofficial remake puzzling."
m/the_amazing_spider_man,Danny Minton,FALSE,Fort Bend Sun,Fresh,A-,7/3/2012,"As long as the film is well-written, well-acted and well-executed, then bring it on. After all, I've read hundreds of his stories in comics growing up. If the films are at least this good - I'll watch hundreds also."
m/the_amazing_spider_man,Laura Clifford,FALSE,Reeling Reviews,Fresh,B,7/3/2012,"the aptly named Marc Webb...succeeds by producing a film that is not overtly comic-booky, one that feels like a more old fashioned film with real stunts and more human consequences to its action, despite being shot in the now fashionable 3D format"
m/the_amazing_spider_man,Pete Vonder Haar,FALSE,Houston Press,Rotten,2.5/5,7/3/2012,[A]ll the gee-whiz webslinging action in the world can't hide the fact the whole endeavor is the same old crap with a new coat of paint.
m/the_amazing_spider_man,Rob Vaux,FALSE,Mania.com,Fresh,B+,7/3/2012,"It actually leaves us very interested in possible sequels. Considering how things could have gone, that's pretty... well... amazing."
m/the_amazing_spider_man,Jonathan W. Hickman,FALSE,Daily Film Fix,Rotten,10-May,7/3/2012,"There is fun to be had here as Garfield explores Parker's new powers, but I never felt much for the beloved character. Even the classic death of Uncle Ben becomes a perfunctory exercise."
m/the_amazing_spider_man,Matthew Razak,FALSE,Flixist.com,Fresh,75/100,7/3/2012,There's far less wonder and amazement than in Raimi's initial outing.
m/the_amazing_spider_man,Chris Hewitt,FALSE,St. Paul Pioneer Press,Fresh,4-Mar,7/3/2012,"As enjoyable as ""Amazing"" is, we have seen a lot of it before -- and quite recently."
m/the_amazing_spider_man,Joe Morgenstern,TRUE,Wall Street Journal,Rotten,,7/3/2012,"This hugely elaborate production is supposed to be the reboot of a foundering franchise, but rebooting a computer wipes the silicon slate clean. In the movie, what's old is old again."
m/the_amazing_spider_man,Gary Thompson,FALSE,Philadelphia Daily News,Rotten,2.5/4,7/3/2012,"The cast is top-drawer, the movie is competent, but beats are essentially the same, and as a fan of the ""original,"" I found that frustrating."
m/the_amazing_spider_man,Ethan Alter,FALSE,Television Without Pity,Rotten,,7/3/2012,The utter familiarity of the material adds a layer to tedium to the movie that eventually consumes it entirely.
m/the_amazing_spider_man,John Gholson,FALSE,Movies.com,Fresh,,7/3/2012,"The Amazing Spider-Man defies the odds, keeping the series very much alive under Sony's watch, without being buried under its own baggage."
m/the_amazing_spider_man,Rich Heldenfels,FALSE,Akron Beacon Journal,Fresh,4-Mar,7/3/2012,"While not as refreshing as the first Tobey Maguire film, the new production boasts a fine, anguished performance by Andrew Garfield and should appeal to Spidey neophytes."
m/the_amazing_spider_man,Todd Jorgenson,FALSE,Cinemalogue,Fresh,,7/3/2012,... a familiar superhero origin story with a new cast and a presentation that is competently constructed if conceptually lazy.
m/the_amazing_spider_man,Jim Judy,FALSE,Screen It!,Fresh,,7/3/2012,"Perhaps most surprisingly of all, they emotionally hooked me at various times throughout, thus giving the film -- at least to yours truly -- some deeper resonance than I was expecting. (Full Content Review for Parents also available)"
m/the_amazing_spider_man,Steven Rea,TRUE,Philadelphia Inquirer,Fresh,,7/3/2012,"Brings fresh faces and 3-D bells and whistles to the adventures of a moody nerd-boy who gets bitten by a radioactive arachnid and morphs into a smart-talking, web-slinging, thug-busting superhero."
m/the_amazing_spider_man,Tom Long,TRUE,Detroit News,Rotten,C+,7/3/2012,"How amazing can it be? We all just saw this movie when ""Spider-Man"" came out a decade ago."
m/the_amazing_spider_man,Keith Phipps,TRUE,AV Club,Rotten,C,7/3/2012,It's the most anonymous superhero film since Green Lantern.
m/the_amazing_spider_man,Peter Paras,FALSE,E! Online,Fresh,A-,7/3/2012,"Though the very idea of rebooting Spider-Man only five years after the last sequel enraged geeks everywhere, The Amazing Spider-Man is just that."
m/the_amazing_spider_man,Willie Waffle,FALSE,WaffleMovies.com,Fresh,4-Apr,7/3/2012,"I was 100% against this reboot of the Spider-Man franchise, but I was 100% wrong."
m/the_amazing_spider_man,Cameron Williams,FALSE,The Popcorn Junkie,Rotten,5-Feb,7/4/2012,"As each generation's attention span shortens so does their memory and that's the formula used to reboot your friendly neighbourhood Spider-man, a perilously complicated birth of a new series"
m/the_amazing_spider_man,Widgett Walls,FALSE,Needcoffee.com,Fresh,4.5/5,7/4/2012,It appears that someone's actually made a Spider-Man movie.
m/the_amazing_spider_man,Scott Nash,FALSE,Three Movie Buffs,Fresh,3.5/4,7/4/2012,A highly enjoyable superhero movie with only a few minor flaws.
m/the_amazing_spider_man,Steve Newall,FALSE,Flicks.co.nz,Fresh,5-Apr,7/4/2012,"This functions as a much better-than-average blockbuster, and features some great uses of 3D..."
m/the_amazing_spider_man,William Goss,FALSE,Orlando Weekly,Rotten,,7/4/2012,"A prominently placed poster touting Einstein's declaration that ""imagination is more important than knowledge"" is just about the only thing that passes for a ballsy move in a film fearful of both qualities."
m/the_amazing_spider_man,Chris Vognar,TRUE,Dallas Morning News,Fresh,B+,7/4/2012,"This is a grittier webslinger saga, led by a Peter Parker with swagger and angst and a tone defined more by emotional resonance than wide-eyed wonder. It still has plenty of fizz."
m/the_amazing_spider_man,Marc Savlov,FALSE,Austin Chronicle,Rotten,1.5/5,7/4/2012,"The recent -- still in theatres, actually -- tag-team superhero epic Marvel's The Avengers is so very much better than this dullish retread that I feel compelled to say that this Spider-Man is anything but amazing."
m/the_amazing_spider_man,Christopher Lloyd,FALSE,Sarasota Herald-Tribune,Fresh,4.5/5,7/4/2012,"For an unnecessary reboot, the filmmakers and cast have attacked the material with pure hearts and dedication, and come up with a genuinely terrific super-hero movie."
m/the_amazing_spider_man,Seb Patrick,FALSE,Film4,Fresh,3.5/5,7/4/2012,"It doesn't quite justify the full-on reboot in the way - say - Batman Begins did, but this is a bold new direction that should open up Spider-Man's appeal to a fresh audience."
m/the_amazing_spider_man,Matthew Turner,FALSE,ViewLondon,Fresh,5-Apr,7/4/2012,Hugely enjoyable superhero reboot that works surprisingly well...
m/the_amazing_spider_man,Michelle Alexandria,FALSE,Eclipse Magazine,Rotten,C,7/4/2012,"Emma Stone seems like a saner, cleaner version of Lindsay Lohan. This is 2/3rds of an amazing movie ruined by a horrific 2nd act that completely redefines and changes the core of who Spider-Man is. He's NOT Batman!"
m/the_amazing_spider_man,Mike Scott,FALSE,Times-Picayune,Fresh,5-Mar,7/4/2012,"From a technical standpoint, Webb has woven a rock-solid superhero flick. Unfortunately, Webb's film never quite shakes the feeling that we've done all this before."
m/the_amazing_spider_man,Peter Bradshaw,TRUE,Guardian,Fresh,5-Apr,7/4/2012,"The casting is just right. As if moving back in time, Andrew Garfield is the Spidey Sean Connery, as opposed to Tobey Maguire's Roger Moore."
m/the_amazing_spider_man,Dennis Schwartz,FALSE,Dennis Schwartz Movie Reviews,Fresh,B-,7/4/2012,British actor Andrew Garfield replaces Tobey Maguire and makes for a twitchy and charming Spidey.
m/the_amazing_spider_man,Matt Neal,FALSE,The Standard,Fresh,5-Apr,7/5/2012,"Even though this reboot may be unnecessary, now I can't wait until The Amazing Spider-man 2."
m/the_amazing_spider_man,Garth Franklin,FALSE,Dark Horizons,Fresh,,7/5/2012,"Perfectly serviceable in its own right, but frustratingly never reaches beyond the adequate."
m/the_amazing_spider_man,Josh Forward,FALSE,Trespass,Fresh,,7/5/2012,"In what is a crowded, yet quality year for superhero films, The Amazing Spider-Man earns its right to the inevitable sequel."
m/the_amazing_spider_man,Leigh Paatsch,FALSE,Herald Sun (Australia),Fresh,5-Apr,7/5/2012,"Welcome back, Spider-Man. If you can keep this up. then long may you continue to amaze."
m/the_amazing_spider_man,Grant McAvaney,FALSE,MovieFIX,Fresh,5-Apr,7/5/2012,"The Amazing Spider-Man proves that modern-day mythology is alive and well, and will be enjoyed by comic-book nerds - I mean, aficionados - and other punters alike."
m/the_amazing_spider_man,Anthony Morris,FALSE,The Vine,Fresh,,7/5/2012,This is a well made superhero film at a time when well-made superhero films aren't exactly hard to find; your friendly neighbourhood Spider-Man's neighbourhood is starting to get pretty crowded.
m/the_amazing_spider_man,Erin Free,FALSE,FILMINK (Australia),Fresh,,7/5/2012,"If you can get over the feeling that this is all very familiar, this superhero flick is a winner - nailing both the impressive action and the touching personal beats."
m/the_amazing_spider_man,David Stratton,FALSE,At the Movies (Australia),Fresh,3.5/5,7/5/2012,The film is perfectly satisfactory -- but there's a profound sense of deja vu.
m/the_amazing_spider_man,Lori Hoffman,FALSE,Atlantic City Weekly,Fresh,2.5/4,7/5/2012,A beautifully acted and entertaining movie that doesn't deliver as many thrills as one would hope from the genre.
m/the_amazing_spider_man,Sandra Hall,TRUE,Sydney Morning Herald,Fresh,3.5/5,7/5/2012,"It works well, without being quite good enough to banish the thought that it's all about the box office."
m/the_amazing_spider_man,Grae Drake,FALSE,Movies.com,Fresh,5-Apr,7/5/2012,"Aside from the 3D animation looking fantastic and the film having a dark, complex feel to it that makes it feel more grown up, the primary reason worth watching is Andrew Garfield."
m/the_amazing_spider_man,Brian Salisbury,FALSE,Film School Rejects,Rotten,C,7/5/2012,"Spider-Man, Spider-Man, we expected more of you, Spider-Man."
m/the_amazing_spider_man,Rich Cline,FALSE,Shadows on the Wall,Fresh,3.5/5,7/5/2012,"Sure, this is a slightly different mythology, but it's impossible to engage in a story that can't surprise us. Fortunately, the rom-com subplot is thoroughly involving."
m/the_amazing_spider_man,Dave White,FALSE,Movies.com,Fresh,3.5/5,7/5/2012,"No, you don't need it. You didn't ask for it. But here it is. You could do worse this summer. Way worse."
m/the_amazing_spider_man,Scott Chitwood,FALSE,ComingSoon.net,Fresh,10-Aug,7/5/2012,A big part of the success of The Amazing Spider-Man is due to Andrew Garfield.
m/the_amazing_spider_man,Joshua Starnes,FALSE,ComingSoon.net,Fresh,10-Aug,7/5/2012,"I'm not convinced we actually needed a completely re-launch of the Spider-Man series just 10 years and three films after it started, but if we have to have one, The Amazing Spider-Man is a good one to have."
m/the_amazing_spider_man,Jenny McCartney,TRUE,Daily Telegraph (UK),Fresh,5-Apr,7/5/2012,"The plot might be predictable, but this fluid film has free-ranging fun with the physicality of what it feels like to be a spider, especially when tied to the emotions of a teenager."
m/the_amazing_spider_man,Brian Henry Martin,FALSE,UTV,Fresh,10-Aug,7/5/2012,What is amazing about this Spider-Man is the central performance of young Brit actor Andrew Garfield. His Spider-Man is a high school skater boy with a twisted vulnerability.
m/the_amazing_spider_man,Eugene Novikov,FALSE,Film Blather,Rotten,C,7/5/2012,"It's not that 'The Amazing Spider-Man' is unnecessary, it's that it sucks - a pale, hollow imitation of a transcendent superhero trilogy."
m/the_amazing_spider_man,Marshall Fine,FALSE,Hollywood & Fine,Fresh,,7/5/2012,"Solid and entertaining, taking a familiar story and polishing it up for a new audience."
m/the_amazing_spider_man,Wilson Morales,FALSE,BlackFilm.com,Rotten,2.5/4,7/5/2012,"Only in Shakespeare land are you allowed to do the same story over and over again. With this version of Spider-Man, a lot of familiar territory leaves one bored and wanting more."
m/the_amazing_spider_man,Frank Lovece,FALSE,Film Journal International,Fresh,,7/5/2012,"An action-packed ride with top-notch acting, great effects and stunt work, and a plot with more holes than a spider web."
m/the_amazing_spider_man,Stella Papamichael,FALSE,Radio Times,Fresh,5-Mar,7/5/2012,"Newcomers may enjoy the novelty, but it's less involving for those who know where it's all headed, making this not so much amazing entertainment, but more of a passing amusement."
m/the_amazing_spider_man,Jim Lane,FALSE,Sacramento News & Review,Rotten,5-Feb,7/5/2012,"... the movie needs a star at the center of Spider-Man's web. Instead, it has a black hole."
m/the_amazing_spider_man,Roger Moore,FALSE,Tribune News Service,Rotten,4-Feb,7/5/2012,"It rarely stumbles into ""terrible,"" but this ""Spider-Man"" never rises to anything, either. Where's the charm, the heart, the humor?"
m/the_amazing_spider_man,Mike McGranaghan,FALSE,Aisle Seat,Rotten,2.5/4,7/6/2012,I've heard a lot of griping that critics are objecting to the idea of a too-soon reboot more than to the movie itself. Let me make it clear that this critic (and longtime Spidey fan) is objecting to the sluggish pacing and sloppy storytelling.
m/the_amazing_spider_man,James Kendrick,FALSE,Q Network Film Desk,Fresh,3.5/4,7/6/2012,the only real issue at hand is whether Webb's version proves to be exhilarating entertainment in its own right-which it does in virtually every respect
m/the_amazing_spider_man,Tricia Olszewski,FALSE,Washington City Paper,Rotten,,7/6/2012,"Peter Parker is Peter Parker, and here he swings and misses."
m/the_amazing_spider_man,John Wirt,FALSE,"Advocate (Baton Rouge, LA)",Rotten,4-Feb,7/6/2012,A stale re-launch.
m/the_amazing_spider_man,Tyler Hanley,FALSE,Palo Alto Weekly,Fresh,4-Mar,7/6/2012,"One of Marvel Comics' popular titles in the 1980s was 'The Spectacular Spider-Man,' and that adjective describes this film. Both familiar and fresh, it's a spectacle with enough thrills and humor to satisfy most fans."
m/the_amazing_spider_man,Steve Persall,FALSE,Tampa Bay Times,Fresh,B,7/6/2012,"Better than Raimi's version when it's being different, after smart re-casting and a decade of perfecting special effects.... Not enough of The Amazing Spider-Man is dissimilar; the repetitive Spider-Man is more like it."
m/the_amazing_spider_man,Robert Denerstein,FALSE,Movie Habit,Fresh,,7/6/2012,Fresh faces reinvigorate a franchise
m/the_amazing_spider_man,Jeffrey M. Anderson,FALSE,San Francisco Examiner,Fresh,,7/6/2012,"Even though the new film comes up short compared to Raimi's work, it still hits the mark."
m/the_amazing_spider_man,Jason Best,FALSE,Movie Talk,Fresh,,7/6/2012,"Garfield is in his element, a moody teenager churning with angst and anger."
m/the_amazing_spider_man,Tony Macklin,FALSE,tonymacklin.net,Fresh,5-Mar,7/6/2012,"The Amazing Spider-Man has surprising agility. Its agility isn't so much in its special effects, which certainly are more than serviceable. Its agility comes in its acting, writing, and direction."
m/the_amazing_spider_man,Victoria Alexander,FALSE,Film Festival Today,Fresh,,7/7/2012,All hail the screenwriters who turned around a rotting franchise by bringing forth a troubled superhero and his conflicted nemesis. The love interest failed.
m/the_amazing_spider_man,Robin Clifford,FALSE,Reeling Reviews,Fresh,B-,7/7/2012,"Special effects are flashy with lots computer generated F/X but...the filmmakers also utilize live stunt work and motion capture, which I appreciate."
m/the_amazing_spider_man,Matt Brunson,FALSE,Creative Loafing,Rotten,2.5/4,7/7/2012,"Peter Parker is no longer the geeky kid who locates the hero buried deep within. Now, he's the poster boy for the iPhone generation, a surly hipster who just happens to be a superhero... Still, this isn't to say this reboot should completely get the boot."
m/the_amazing_spider_man,Lisa Giles-Keddie,FALSE,Real.com,Fresh,5-Apr,7/7/2012,"It's not about the action as such, rather how the characters come to be as we travel down the path of their self-awareness. The action merely enhances this intriguing process."
m/the_amazing_spider_man,Tim Martain,FALSE,The Mercury (Australia),Fresh,5-Mar,7/7/2012,"Something Webb does very well is to build and capture the emotion of this story, even if his handling of plot and action leave something to be desired."
m/the_amazing_spider_man,Ed Gibbs,FALSE,The Sunday Age,Fresh,5-Apr,7/8/2012,This fresh take on the Marvel phenomenon - with its unabashed love match front and centre - opts to delve deeper into Parker's troubled past.
m/the_amazing_spider_man,Charles Koplinski,FALSE,Illinois Times,Fresh,4-Mar,7/8/2012,A Conflicted Spider-Man.
m/the_amazing_spider_man,Ed Whitfield,FALSE,The Ooh Tray,Fresh,,7/8/2012,The finished film is like a repeat of the chicken dinner you had the night before but with different seasoning.
m/the_amazing_spider_man,Mark Ramsey,FALSE,MovieJuice!,Fresh,B,7/8/2012,Enter Peter Parker and the biggest hair this side of Kid 'n Play.
m/the_amazing_spider_man,Robert Roten,FALSE,Laramie Movie Scope,Fresh,B,7/8/2012,"It is an entirely unnecessary remake, but a good one."
m/the_amazing_spider_man,Michael Dequina,FALSE,TheMovieReport.com,Fresh,3.5/4,7/9/2012,"Respectful and satisfying, and if it feels somewhat by-the-book safe, the basic foundation now effectively recemented, it solidly paves the way for bigger thrills and greater dramatic, cinematic heights."
m/the_amazing_spider_man,Diana Saenger,FALSE,ReviewExpress.com,Fresh,3.5/5,7/9/2012,Reboot entertains old and new fans
m/the_amazing_spider_man,Philip Martin,FALSE,Arkansas Democrat-Gazette,Fresh,87/100,7/9/2012,"Like the poor, costumed superhero movies will be with us always, or at least until the cultural hegemony of the baby boomers ... finally dissipates."
m/the_amazing_spider_man,Thomas Caldwell,FALSE,Cinema Autopsy,Fresh,3.5/5,7/9/2012,The strong cohesive story and representation of adolescent identity give real depth to the action scenes.
